5b78d61d-e67a-4f52-b15c-bb57a07ce649;e8f098ae-8fbb-3bad-b0e4-e10ea5161c6c;1;Propene;Elementary flows/Emission to water/fresh water;;Propene;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
f7c6455a-51e5-4aba-8361-99b98d47c47b;3425011b-6fb2-3b6c-9e48-606d38dd9433;1;Propiconazole;Elementary flows/Emission to soil/agricultural;;Propiconazole;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
f1c0cd31-8d5e-4bc9-91f6-79e76329234e;d9645866-88e0-3cc2-99c3-fa85d5f909f5;1;Propionic acid;Elementary flows/Emission to air/high population density;;Propionic acid;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
0f907765-2a94-48a8-8978-55a2757d3e24;c94bb6d4-a553-3b69-ac55-fa5dbf384ab9;1;Propionic acid;Elementary flows/Emission to air/low population density;;Propionic acid;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
a1ecc854-a399-4b01-bae2-3a88b12ed44f;eff6f37c-3f6e-3e5d-8305-27d149f5bdee;1;Propionic acid;Elementary flows/Emission to air/unspecified;;Propionic acid;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
1273b765-a764-4f0b-938d-8e8ba190ac8d;6f576bbe-3b8d-3966-bedc-0d6b76897db6;1;Propionic acid;Elementary flows/Emission to water/fresh water;;Propionic acid;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
3aa9471c-359f-40b4-b0c7-266123f2623e;6e9d1e94-479c-3ea2-932a-88f8fab75f06;1;Propoxycarbazone-sodium (prop);Elementary flows/Emission to soil/agricultural;;Propoxycarbazone-sodium (prop);emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8c6412f6-e293-499a-897a-e33e3774b665;4795b2be-5e0f-3f6a-a232-07e388175f7b;1;Propyl amine;Elementary flows/Emission to air/high population density;;Propylamine;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
dadccbaa-c0c5-46b3-aff7-0ac2ba2c3aa4;8c9dd6a4-2afd-3fcd-9b70-d49983cb447a;1;Propylamine;Elementary flows/Emission to water/fresh water;;Propylamine;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
2941714a-58f7-382e-be56-51d6e5cb4af0;95a53380-4adf-3e5a-9bea-453d2a89948c;1;Propylene glycol methyl ether acetate;Elementary flows/Emission to air/unspecified;;Propylene glycol methyl ether acetate;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
f276d4ca-b1ad-4575-9442-e35b5e3b618b;67387a39-fb10-3112-87c4-bb2e467101f4;1;Propylene oxide;Elementary flows/Emission to air/high population density;;Propylene oxide;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c4503380-1045-4670-a7da-fe5dcce56699;ff052172-edb3-3cee-84c1-cb4a4e1081e9;1;Propylene oxide;Elementary flows/Emission to air/unspecified;;Propylene oxide;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
cfba50f9-99a2-4d76-ad0f-26f23d2c842b;26ce3468-47c1-3477-bae3-3f95035b1c85;1;Propylene oxide;Elementary flows/Emission to water/fresh water;;Propylene oxide;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
48fececf-9b55-408d-9782-72057c79effe;05199d0d-bcb8-30b8-bb34-d3c2e3658ed6;1;Propylene oxide;Elementary flows/Emission to water/unspecified;;Propylene oxide;emissions to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
04cd03b8-8206-4d3a-a910-59ffc0550c2c;09a31dab-ad7c-3f1f-b8ac-a88aa0ef1f55;1;Prosulfuron;Elementary flows/Emission to soil/agricultural;;Prosulfuron;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
fb13070e-06f1-4964-832f-a23945b880cc;79dfe0a3-8755-3c24-bad0-9b18f13e0b47;1;Protactinium-234;Elementary flows/Emission to air/low population density;;Protactinium-234;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
0267272f-ea07-498a-9723-43583f115b46;dd0f2cec-68b5-39f7-9721-30acf8a69359;1;Protactinium-234;Elementary flows/Emission to air/unspecified;;Protactinium-234;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
35372933-4994-4200-9bbe-6f5118696dce;fb994839-bd1f-3ccd-b38b-67cc29e51bd8;1;Protactinium-234;Elementary flows/Emission to water/fresh water;;Protactinium-234;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
cfa6de56-8a29-4a27-8868-fb6d1f092d36;5d351b7e-b522-3669-9bbb-310bad0585f1;1;Prothioconazole;Elementary flows/Emission to soil/agricultural;;Prothioconazol;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4402f445-984c-4728-be22-6f9aea1146b9;4857581e-cd7e-3421-999c-91cb62e9a709;1;Pumice;Elementary flows/Resource/in ground;;Pumice;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
066a904d-beba-47a4-a153-3981ca3554e0;34ec80e2-9845-3961-9b19-10f1b5890ea9;1;Pymetrozine;Elementary flows/Emission to soil/agricultural;;Pymetrozine;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c7328f5c-abaa-4786-a9ef-6706a9108382;8b84aba7-1bcf-3a09-b601-b95edfe95513;1;Pyraclostrobin;Elementary flows/Emission to soil/agricultural;;Pyraclostrobin (prop);emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
abcbc5ab-2f85-4da1-9bf0-5db48390a6ea;6223c1c7-2b1c-3b65-ac65-600e83f8c358;1;Pyriproxyfen;Elementary flows/Emission to soil/agricultural;;Pyriproxyfen;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c73e75dc-c02d-4192-ab43-faf29c119fae;52b619a9-0c1c-33bd-8b8a-48cdb0e86fc5;1;Pyrite;Elementary flows/Resource/in ground;;Pyrite;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c6b0b28d-dddf-4610-b62e-971d328fae57;a36dda5f-f8cf-332b-a207-4e91c2fb4535;1;Pyrithiobac sodium salt;Elementary flows/Emission to soil/agricultural;;Pyrithiobac sodium salt;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
658441e6-f7a0-4ce5-bbe7-329a2a9e31c8;48d86baf-01df-3c2f-bbc8-2e40e447e389;1;Quinclorac;Elementary flows/Emission to soil/agricultural;;Quinclorac;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
80059f17-e3f9-4041-9fdc-31658ce27288;e38f1bb5-de85-3bc3-a650-532cc3c532d6;1;Quinoxyfen;Elementary flows/Emission to soil/agricultural;;Quinoxyfen;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
f9c73aca-3d5c-4072-81dd-b8e0643530a6;e0e7c7f1-a549-33cd-9914-b7ad46c09ea0;1;Quizalofop ethyl ester;Elementary flows/Emission to soil/agricultural;;Quizalofop ethyl ester;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
be206401-d803-4b14-8319-53b916e9beef;326e652e-5f4e-329c-98a2-e0a615c47e6f;1;Quizalofop-P;Elementary flows/Emission to soil/agricultural;;Quizalofop-P;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
819c2198-cbfd-49f7-ba23-bcd5cf8d477e;b08272c3-dc75-3a3e-8099-a90c9a8522fc;1;Radioactive species, alpha emitters;Elementary flows/Emission to water/river;;Radioactive species, alpha emitters;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
2bbffe32-86bd-485c-95a2-844bbfd42840;1cfc83cb-dd52-3387-bbeb-f2691c42ed10;1;Radioactive species, Nuclides, unspecified;Elementary flows/Emission to water/ocean;;Radioactive species, Nuclides, unspecified;emissions to water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
aa2b6a85-dc2d-4ab8-9543-548242bfe830;d44030e2-5fa7-3b4d-b8b4-f62d48605e7d;1;Radioactive species, Nuclides, unspecified;Elementary flows/Emission to water/river;;Radioactive species, Nuclides, unspecified;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
e8c62990-85c7-4f16-ab5f-76a5fc28a2a5;6ebc7bd1-82bf-3a9b-9642-8e71dbfaac46;1;Radioactive species, Nuclides, unspecified;Elementary flows/Emission to water/unspecified;;Radioactive species, Nuclides, unspecified;emissions to water/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
bc13f992-b93e-4ef3-921a-2898e7674a7c;be2910b1-00ee-3aa9-a74e-79a42ad411c6;1;Radioactive species, other beta emitters;Elementary flows/Emission to air/high population density;;Radioactive species, other beta emitters;emissions to air/high. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
ca828b6a-5c31-4cce-941e-cc7c1900e6fe;687addd5-17be-3020-8b8d-11e91ac285cc;1;Radioactive species, other beta emitters;Elementary flows/Emission to air/low population density;;Radioactive species, other beta emitters;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
630a48ab-c9f7-4bf0-9efd-9f865934c2c8;151bab43-e061-36fe-ac5e-8e5fc4ee4226;1;Radioactive species, other beta emitters;Elementary flows/Emission to air/unspecified;;Radioactive species, other beta emitters;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d13670ac-cdf5-3a86-86ff-b4629de202b7;e3e849ae-e665-33b3-aa27-e53f56c1fe64;1;Radioactive species, unspecified;Elementary flows/Emission to air/low population density;;Radioactive species, unspecified;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
49a41a2d-2f1c-463f-b844-eda304d847b3;e60d5ea7-ee0a-3d7c-8ec6-ae47e1ca7c33;1;Radioactive species, unspecified;Elementary flows/Emission to air/unspecified;;Radioactive species, unspecified;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
0a7de246-d762-4210-8656-56e1f26249b6;ca49b58f-2d35-3e6f-b4d7-3c69fba1a24e;1;Radium-224;Elementary flows/Emission to water/ocean;;Radium-224;emissions to water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d73952b6-7af5-4473-b68d-b0ce7f063317;8218c473-2f1f-3fec-bc2f-37a597bcabb7;1;Radium-224;Elementary flows/Emission to water/fresh water;;Radium-224;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
1c02cff4-e852-489b-893c-d3ed30eb8ca5;94942210-1faa-35a1-bfb2-24d0597b9837;1;Radium-226;Elementary flows/Emission to air/high population density;;Radium-226;emissions to air/high. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d1679eda-eac2-4be4-876f-3be480c53dc4;b635cd7f-5c49-3897-9c31-c6939f328d7e;1;Radium-226;Elementary flows/Emission to air/low population density;;Radium-226;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
b912f4b4-34ac-4ec1-aba1-01b9c83683e5;0a36d64e-db18-325b-9ad1-ff0e9c1e7948;1;Radium-226;Elementary flows/Emission to air/unspecified;;Radium-226;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
788c0461-92d9-4a39-b89b-e3c42a5c68ae;5f096c6d-3330-3f38-a409-1fae5a543c0b;1;Radium-226;Elementary flows/Emission to water/ground water;;Radium-226;emissions to water/groundwater;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
cab6be7d-d237-4464-87a3-eef17c46d8f3;4248993e-ff3d-3434-b3e1-901a489fb4ba;1;Radium-226;Elementary flows/Emission to water/lake;;Radium-226;emissions to water/lake;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
74a0aabb-e11b-4f3b-8921-45e447b33393;d2072aac-b68e-39c2-80b5-8c617f9f3aec;1;Radium-226;Elementary flows/Emission to water/ocean;;Radium-226;emissions to water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
e839f221-2958-425e-b113-b3a5b12ca226;e5025e90-4590-38ff-8c51-a87dfa6492e1;1;Radium-226;Elementary flows/Emission to water/fresh water;;Radium-226;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d65a94b4-0479-42cc-8274-2db66e1e6aeb;ca90479f-d48a-39ab-b614-2a9587b8e70b;1;Radium-226;Elementary flows/Emission to water/unspecified;;Radium-226;emissions to water/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
deafd761-4499-40e3-8667-06c91f204f6f;58417196-1090-3c37-8cd1-62997598e9c0;1;Radium-228;Elementary flows/Emission to air/high population density;;Radium-228;emissions to air/high. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
793f8194-88c0-4315-b59e-58de48ba6ce4;b2cf8894-d318-3edb-b761-69d982479fc0;1;Radium-228;Elementary flows/Emission to air/low population density;;Radium-228;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d5ca33b3-f101-4371-b684-c720463ae2ab;da4b179b-450f-33b5-9618-28dfa67365af;1;Radium-228;Elementary flows/Emission to air/unspecified;;Radium-228;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
09257283-72d9-4d13-838b-ee7f28e6d146;925217e0-a167-373d-9083-32f048f2fd01;1;Radium-228;Elementary flows/Emission to water/ocean;;Radium-228;emissions to water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
6ba6a13a-fba6-4c15-af46-4aab37ed99b8;7435c372-6bfc-326b-a62d-dcfed74f36b1;1;Radium-228;Elementary flows/Emission to water/fresh water;;Radium-228;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
4ea9bb4f-e4ab-45d7-beb5-dc07fc1c685a;11d639dd-e04c-3fb1-a158-9fffd8ac6f10;1;Radium-228;Elementary flows/Emission to water/unspecified;;Radium-228;emissions to water/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
98bd0642-19d0-4c76-930e-03136c21cc20;cf6c7a70-8e69-3c46-8687-0aa82d1bad7c;1;Radon-220;Elementary flows/Emission to air/high population density;;Radon-220;emissions to air/high. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
e70d3563-78c4-42cf-8cf3-5ac42c499589;f18e1fc9-7e7c-3213-b0dd-5e34a28acc26;1;Radon-220;Elementary flows/Emission to air/low population density;;Radon-220;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
b613b3b0-a98d-4b7a-a908-999ccfe1452d;3c02baa8-b92f-314c-843d-e8ad3ed8a5a7;1;Radon-220;Elementary flows/Emission to air/unspecified;;Radon-220;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
6fd55524-c309-4eb8-bff6-9c606e3a82d7;f146ae27-2be1-3ac1-89a7-f2aac777ebca;1;Radon-222;Elementary flows/Emission to air/high population density;;Radon-222;emissions to air/high. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
1551f1cd-7cb7-4f68-a628-cb9301323c7b;2335a542-59b5-322c-b5c3-6bdf964fe558;1;Radon-222;Elementary flows/Emission to air/low population density;;Radon-222;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
4ac6979b-55f2-42ae-8d7e-37846e92506c;c384a95a-2da4-321b-aaee-8dc9e90d2e60;1;Radon-222;Elementary flows/Emission to air/low population density, long-term;;Radon-222;emissions to air/low. pop., long-term;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
cb3265f8-49a0-4b09-9bd9-c374370c4cc4;a98780e5-9ecc-3907-890a-af371be51ddd;1;Radon-222;Elementary flows/Emission to air/unspecified;;Radon-222;emissions to air/unspecified;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
a2e6fb74-b047-5697-b5dd-e28cc68f29e6;8fc66176-236a-3702-8ad2-9eb1dc1ef52d;1;Rhenium;Elementary flows/Resource/in ground;;Rhenium;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8c90daf4-cbc1-309b-9f36-78377bfef810;c14eefed-8ffb-35d1-859e-3e7496f02cec;1;Rhodium, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore;Elementary flows/Resource/in ground;;Rhodium, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
92b7ea9a-59d5-3486-a300-3028ea0e1538;168348f2-8a04-33ef-b499-f79f3023b238;1;Rhodium, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore;Elementary flows/Resource/in ground;;Rhodium, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8b4f0e68-38d5-4bee-b647-680d3a117560;91760574-1485-3e66-8517-1a4e644984a0;1;Rimsulfuron;Elementary flows/Emission to soil/agricultural;;Rimsulfuron;emissions to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
ebc5f04e-ae40-49b1-b07b-495f67e26c28;ca9be480-5e97-33a7-911e-5ded4341a9c5;1;Rubidium;Elementary flows/Emission to water/ocean;;Rubidium;emissions to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5dcb435e-8f61-4775-8112-9a57454adb88;f86400ef-78e9-3df7-9c08-3234c05faad3;1;Rubidium;Elementary flows/Emission to water/fresh water;;Rubidium;emissions to water/river;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
22798ed2-c8bb-42d5-8d7c-8e3b14d3bc3e;b64f326f-4ea9-3fa4-90fa-6609bd824e56;1;Ruthenium-103;Elementary flows/Emission to air/low population density;;Ruthenium-103;emissions to air/low. pop.;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
e804f989-40c6-4a57-8a69-838ffb2ca08f;bf8c8385-d8f7-37ed-8281-ba25e3d5f269;1;Ruthenium-103;Elementary flows/Emission to water/fresh water;;Ruthenium-103;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
d134df3d-b37d-4c58-9913-b1653cdca3cc;c902c0e4-9cc4-3173-8dc7-1db8f6a657de;1;Ruthenium-106;Elementary flows/Emission to water/ocean;;Ruthenium-106;emissions to water/ocean;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
1a3cb020-8e07-4ab4-8352-b215227eede0;81dfcaa7-1d8b-3936-9cbd-9f90864c09f5;1;Ruthenium-106;Elementary flows/Emission to water/fresh water;;Ruthenium-106;emissions to water/river;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;kBq
fbfabc26-84d9-46cd-9d1b-1a0060325b64;053dd22f-5ce1-3445-a18e-d01f23761e92;1;Selenium IV;Elementary flows/Emission to air/lower stratosphere + upper troposphere;;Selenium;emissions to air/stratosphere + troposphere;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
19fafab5-f4a8-380e-9d9d-1b873e20cfee;044f3765-bec2-3a9d-a837-26ffdfe8d47c;1;Sand;Elementary flows/Resource/in ground;;Sand;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d1b66818-3611-341d-9535-a1ad6d19fa9f;1cdfd19a-d620-3001-be5a-a09609e23558;1;Sand, resource correction;Elementary flows/Resource/unspecified;;Sand, resource correction;resources/in ground;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
bba88093-bd9b-4b95-b869-74e718b796dc;9c469b0a-13a7-304f-81dd-9c91a57b2467;1;Scandium;Elementary flows/Emission to air/high population density;;Scandium;emissions to air/high. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
17505bf8-40af-4580-8608-5841ff063d23;90b46562-8af1-32e8-a1d0-0a6a86931873;1;Scandium;Elementary flows/Emission to air/low population density;;Scandium;emissions to air/low. pop.;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
3a3489d9-0d1f-4fb1-910a-1fdc7f1e4f71;5c62afba-04b4-3d79-9100-a584a1c34bd1;1;Scandium;Elementary flows/Emission to air/low population density, long-term;;Scandium;emissions to air/low. pop., long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8000fc7d-edfe-4970-9224-a4c05281d46b;71a1086b-727a-3f38-bb51-0392879291b8;1;Scandium;Elementary flows/Emission to air/unspecified;;Scandium;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
0a6ae675-cdf2-475d-b4ef-486e78757d65;37828533-a81f-3c6e-b5c8-1409ac027fb9;1;Scandium;Elementary flows/Emission to water/ground water;;Scandium;emissions to water/groundwater;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
