ID,Name,Description,Category,Flow type,CAS number,Chem. formula,Reference flow property
610d3cb8-845c-4e62-918b-4e79a82c7416,Disulfoton,,"Elementary flows/Emission to water/ground water, long-term",elementary,000298-04-4,,Mass
2e52495a-848f-4110-82c6-38b5d2f0beaf,Disulfoton,,Elementary flows/Emission to water/river,elementary,000298-04-4,,Mass
fc19eded-68a1-48b7-be4f-12c140015ee5,Disulfoton,,"Elementary flows/Emission to air/low population density, long-term",elementary,000298-04-4,,Mass
c5c4c96e-dd3a-44a8-aba7-a525f3f96694,Disulfoton,,"Elementary flows/Emission to water/fresh water, long-term",elementary,000298-04-4,,Mass
c51d0153-da34-4e1e-b5b2-32f059435e1f,Disulfoton,,"Elementary flows/Emission to water/river, long-term",elementary,000298-04-4,,Mass
ee06e93b-3872-4a4a-a7cc-9f5f49f57133,Disulfoton,,Elementary flows/Emission to water/ocean,elementary,000298-04-4,C8H19O2PS3,Mass
99fead7a-6257-3a75-87db-da2cdd77c9a8,Disulfoton,,Elementary flows/Emission to air/indoor,elementary,000298-04-4,,Mass
1e821f74-b615-4618-9b4e-9d44dac5542e,Disulfoton,,Elementary flows/Emission to soil/unspecified,elementary,000298-04-4,C8H19O2PS3,Mass
aa799d54-af97-44f4-ab25-b3ae954e39c5,Disulfoton,,Elementary flows/Emission to soil/industrial,elementary,000298-04-4,C8H19O2PS3,Mass
0e20dce3-beab-410a-8ecc-9c3bb0b2a7e8,Disulfoton,,Elementary flows/Emission to water/fossil-,elementary,000298-04-4,C8H19O2PS3,Mass
916a3e95-8c2e-40a4-8879-dad03d1e04f9,Disulfoton,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000298-04-4,,Mass
b704ba36-3339-4dcb-8773-0b92d669a3c0,Disulfoton,,Elementary flows/Emission to air/unspecified,elementary,000298-04-4,C8H19O2PS3,Mass
9c649513-6b8d-4c6d-bb74-927cc1c8fc8d,Disulfoton,"EcoSpold 2 elementary exchange, ID = 9c649513-6b8d-4c6d-bb74-927cc1c8fc8d",Elementary flows/Emission to soil/agricultural,elementary,298-04-4,C8H19O2PS3,Mass
63e7b043-8549-11e0-9d78-0800200c9a66,Disulfoton,,Elementary flows/Emission to air/low population density,elementary,000298-04-4,C8H19O2PS3,Mass
b2676b79-e1a6-41fb-bd38-87a01289ebd1,Disulfoton,,Elementary flows/Emission to soil/forestry,elementary,000298-04-4,C8H19O2PS3,Mass
623a2efa-014b-401b-acf6-178f5a413449,Disulfoton,,Elementary flows/Emission to air/high population density,elementary,000298-04-4,C8H19O2PS3,Mass
63e7b044-8549-11e0-9d78-0800200c9a66,Disulfoton,,Elementary flows/Emission to water/unspecified,elementary,000298-04-4,C8H19O2PS3,Mass
05c644b5-498e-31de-9380-6cb10d67b81e,Disulfoton sulfoxide,,Elementary flows/Emission to soil/forestry,elementary,002497-07-6,,Mass
42d8f9ca-8bc7-3b29-afad-3f335178510a,Disulfoton sulfoxide,,"Elementary flows/Emission to air/low population density, long-term",elementary,002497-07-6,,Mass
f399ef8e-db1c-30f6-8129-43b69667debc,Disulfoton sulfoxide,,Elementary flows/Emission to water/ocean,elementary,002497-07-6,,Mass
bf2376f6-7892-4389-8549-3b34a49acc63,DISULFOTON SULFOXIDE,,Elementary flows/Emission to soil/unspecified,elementary,002497-07-6,,Mass
162ba92f-e534-3aca-a56f-1dec9714ecaf,Disulfoton sulfoxide,,Elementary flows/Emission to air/indoor,elementary,002497-07-6,,Mass
9be3be6b-29bd-3905-9a62-61c5ee93f159,Disulfoton sulfoxide,,"Elementary flows/Emission to water/ground water, long-term",elementary,002497-07-6,,Mass
447283b0-7166-3396-8e84-54bdf9c2ae36,Disulfoton sulfoxide,,Elementary flows/Emission to air/high population density,elementary,002497-07-6,,Mass
01a7a9bd-5283-3782-b7b6-e816987cc840,Disulfoton sulfoxide,,Elementary flows/Emission to water/unspecified,elementary,002497-07-6,,Mass
d391ddd2-f2e7-3fbd-80cd-cdf5aa947674,Disulfoton sulfoxide,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002497-07-6,,Mass
dcbad213-4d7f-3de7-9728-63a76483645d,Disulfoton sulfoxide,,Elementary flows/Emission to soil/agricultural,elementary,002497-07-6,,Mass
78418481-143c-3fb0-81b3-b14113aa64bd,Disulfoton sulfoxide,,Elementary flows/Emission to soil/industrial,elementary,002497-07-6,,Mass
9eac58d0-1233-3423-98b0-1e802e517980,Disulfoton sulfoxide,,Elementary flows/Emission to water/river,elementary,002497-07-6,,Mass
d21ff01c-ca39-3cbe-b8ca-689ba72f8941,Disulfoton sulfoxide,,Elementary flows/Emission to air/low population density,elementary,002497-07-6,,Mass
86108c7b-c8b4-3d0c-825c-3b95f0b8b75e,Disulfoton sulfoxide,,Elementary flows/Emission to air/unspecified,elementary,002497-07-6,,Mass
37aba11f-3f4a-4b51-affa-07f780410d36,Dithianon,,Elementary flows/Emission to water/unspecified,elementary,003347-22-6,,Mass
c461ad0b-0c25-40d4-8aea-1095a36b2b53,Dithianon,,Elementary flows/Emission to air/low population density,elementary,003347-22-6,C14H4N2O2S2,Mass
d0f64eb1-b30f-4e3d-88f1-9984017167b9,Dithianon,,"Elementary flows/Emission to water/ground water, long-term",elementary,3347-22-6,C14H4N2O2S2,Mass
bc0db358-7359-4c29-a122-4ac809accf16,Dithianon,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,003347-22-6,,Mass
aa6b3c36-5531-4faf-bb54-983bc4ad9687,Dithianon,,"Elementary flows/Emission to water/river, long-term",elementary,3347-22-6,C14H4N2O2S2,Mass
fa5436ee-5171-41b7-b571-79e0c90999fa,Dithianon,,Elementary flows/Emission to soil/forestry,elementary,003347-22-6,C14H4N2O2S2,Mass
31913320-21f3-4cc2-b09a-a15ac9b65f5e,Dithianon,"EcoSpold 2 elementary exchange, ID = 31913320-21f3-4cc2-b09a-a15ac9b65f5e",Elementary flows/Emission to soil/agricultural,elementary,3347-22-6,C14H4N2O2S2,Mass
cb3ae461-db9b-44c2-bc85-1de6a51ba2bf,Dithianon,,Elementary flows/Emission to water/fresh water,elementary,3347-22-6,C14H4N2O2S2,Mass
177958da-dabd-4b78-a6c3-63b4c7a7975f,Dithianon,,Elementary flows/Emission to water/fossil-,elementary,3347-22-6,C14H4N2O2S2,Mass
8427f750-93a3-4db3-a952-b54931e6a6da,Dithianon,,Elementary flows/Emission to air/high population density,elementary,003347-22-6,C14H4N2O2S2,Mass
d426ac2b-e8d3-44bf-8e4a-906174a39642,Dithianon,,Elementary flows/Emission to water/lake,elementary,3347-22-6,C14H4N2O2S2,Mass
04fd762f-ec7d-43bb-9998-67f39d258788,Dithianon,,Elementary flows/Emission to soil/unspecified,elementary,003347-22-6,C14H4N2O2S2,Mass
5414a9f2-32d3-435b-ab50-6367891fd221,Dithianon,,"Elementary flows/Emission to water/fresh water, long-term",elementary,3347-22-6,C14H4N2O2S2,Mass
a3b0dd8f-9778-4447-958f-d71dbe76b469,Dithianon,,Elementary flows/Emission to soil/industrial,elementary,003347-22-6,C14H4N2O2S2,Mass
61f6bbec-4da0-466b-bd7f-9aa3c9374f9f,Dithianon,,Elementary flows/Emission to water/river,elementary,003347-22-6,,Mass
3d20ec2b-7006-4a40-ae97-57b4eb8db235,Dithianon,,Elementary flows/Emission to water/ocean,elementary,003347-22-6,C14H4N2O2S2,Mass
086ff41c-660c-4262-877d-ab5b8ff16dd4,Dithianon,,Elementary flows/Emission to air/unspecified,elementary,003347-22-6,,Mass
e2ce55d5-cc93-49f4-bc03-77d2ac8c34ad,Dithianon,,Elementary flows/Emission to water/ground water,elementary,3347-22-6,C14H4N2O2S2,Mass
66ccfce9-a27f-4cab-b23b-6bfd80015061,Dithianon,,"Elementary flows/Emission to air/low population density, long-term",elementary,003347-22-6,,Mass
3e2acba9-43ff-3e75-b587-d2394c22ce8f,Dithianone,,Elementary flows/Emission to air/indoor,elementary,003347-22-6,,Mass
49faf6c1-24f2-39e6-8ec1-666d023cd3ec,Dithiopyr,,"Elementary flows/Emission to water/river, long-term",elementary,097886-45-8,,Mass
6097588a-9349-3ddf-bcf0-d0c2f51b90df,Dithiopyr,,Elementary flows/Emission to soil/unspecified,elementary,097886-45-8,,Mass
b3204256-57f5-3f57-8e3f-2563f5d385eb,Dithiopyr,,Elementary flows/Emission to water/ground water,elementary,097886-45-8,,Mass
39886beb-139c-3cda-8025-2c74f2fc0d10,Dithiopyr,,Elementary flows/Emission to soil/forestry,elementary,097886-45-8,,Mass
453143eb-5251-34c7-8b9b-c2b854347fc9,Dithiopyr,,Elementary flows/Emission to air/unspecified,elementary,097886-45-8,,Mass
39fcb7eb-ad44-3d55-8d71-08e068933645,Dithiopyr,,"Elementary flows/Emission to water/ground water, long-term",elementary,097886-45-8,,Mass
2390a365-2f06-3e27-94df-04953f7274bc,Dithiopyr,,Elementary flows/Emission to water/river,elementary,097886-45-8,,Mass
d952d32e-1f4e-3ee7-a90b-644b285fa604,Dithiopyr,,Elementary flows/Emission to soil/industrial,elementary,097886-45-8,,Mass
fb84ae74-66e7-396b-b107-35e00de83207,Dithiopyr,,Elementary flows/Emission to water/lake,elementary,097886-45-8,,Mass
f6a32707-be64-34d0-8947-4251d56b2bd5,Dithiopyr,,"Elementary flows/Emission to air/low population density, long-term",elementary,097886-45-8,,Mass
d928c4e8-7a8e-3347-8bfd-e98d6b415228,Dithiopyr,,Elementary flows/Emission to air/low population density,elementary,097886-45-8,,Mass
1a4b9ac9-ec41-34d4-b76e-a11709ab7417,Dithiopyr,,Elementary flows/Emission to water/ocean,elementary,097886-45-8,,Mass
cd25b6d0-b957-334c-a785-c0699d9748f3,Dithiopyr,,Elementary flows/Emission to air/high population density,elementary,097886-45-8,,Mass
c7881bf9-d995-356b-8287-a097a618a360,Dithiopyr,,Elementary flows/Emission to soil/agricultural,elementary,097886-45-8,,Mass
f5b4d151-19eb-3168-9135-11f4b7bab0b9,Dithiopyr,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,097886-45-8,,Mass
1c4a4a04-c976-358b-a654-df9004c32383,Dithiopyr,,Elementary flows/Emission to air/indoor,elementary,097886-45-8,,Mass
ebd9e94c-db96-34a4-a43f-b85395d1a437,Dithiopyr,,Elementary flows/Emission to water/unspecified,elementary,097886-45-8,,Mass
07178b74-87eb-3851-84b4-e1660d8cebd1,Diundecyl phthalate,,"Elementary flows/Emission to air/low population density, long-term",elementary,003648-20-2,,Mass
6e2d2aba-9e4b-35d6-a2bf-3793be44b4c2,Diundecyl phthalate,,Elementary flows/Emission to water/river,elementary,003648-20-2,,Mass
a50fd48b-be65-3a9e-977f-d9e1d4bb6904,Diundecyl phthalate,,Elementary flows/Emission to water/unspecified,elementary,003648-20-2,,Mass
ac54db67-568c-3cee-b2b7-0001077cdc1a,Diundecyl phthalate,,Elementary flows/Emission to air/unspecified,elementary,003648-20-2,,Mass
0d514917-90c1-338d-be9c-49fcf30dda41,Diundecyl phthalate,,Elementary flows/Emission to air/high population density,elementary,003648-20-2,,Mass
de1af7b7-4b26-38f4-b449-8084371b5d67,Diundecyl phthalate,,"Elementary flows/Emission to water/ground water, long-term",elementary,003648-20-2,,Mass
6f5a4564-792d-381f-8fb2-f6ec29bee0fc,Diundecyl phthalate,,Elementary flows/Emission to soil/agricultural,elementary,003648-20-2,,Mass
1741b8ba-7bd2-315e-b05b-0df070fc0f5f,Diundecyl phthalate,,Elementary flows/Emission to air/indoor,elementary,003648-20-2,,Mass
55981e47-c358-3e0f-ab0b-a66dcfba9f11,Diundecyl phthalate,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,003648-20-2,,Mass
ecfda63d-9d39-3a8a-a45b-14619a761797,Diundecyl phthalate,,Elementary flows/Emission to air/low population density,elementary,003648-20-2,,Mass
97b41357-e26a-3f3c-8ff6-60ad56563eb4,Diundecyl phthalate,,Elementary flows/Emission to soil/forestry,elementary,003648-20-2,,Mass
5a059fa2-5ff2-4e2e-83a0-a52189662188,DIUNDECYL PHTHALATE,,Elementary flows/Emission to soil/unspecified,elementary,003648-20-2,,Mass
9469a90b-de60-3f22-aa7d-77e06781e036,Diundecyl phthalate,,Elementary flows/Emission to water/ocean,elementary,003648-20-2,,Mass
1d980e8a-02ca-31b6-8c07-e53274c66b3c,Diundecyl phthalate,,Elementary flows/Emission to soil/industrial,elementary,003648-20-2,,Mass
461423f3-1d77-44b0-88a5-fb036aaf29c7,Diuron,,"Elementary flows/Emission to water/ground water, long-term",elementary,000330-54-1,,Mass
c1c99a79-bdf5-4fad-bc2f-40989ce25aa6,Diuron,,"Elementary flows/Emission to water/river, long-term",elementary,000330-54-1,,Mass
36728bd4-4390-49bc-b9af-a5d89eb15f17,Diuron,,Elementary flows/Emission to water/fossil-,elementary,000330-54-1,C9H10Cl2N2O,Mass
63e7b045-8549-11e0-9d78-0800200c9a66,Diuron,,Elementary flows/Emission to air/low population density,elementary,000330-54-1,C9H10Cl2N2O,Mass
0e491b1f-a447-4fc7-a1ff-f4c0717e7ce3,Diuron,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000330-54-1,,Mass
1f330bad-fa9e-40d5-a35d-7850ff5a405b,Diuron,,Elementary flows/Emission to water/ground water,elementary,000330-54-1,,Mass
b6b526e8-015f-35e1-a1d5-9f7ef44ada1a,Diuron,,Elementary flows/Emission to air/indoor,elementary,000330-54-1,,Mass
2d1eaff6-fe8a-4aae-82c5-5b47629e6f57,Diuron,,Elementary flows/Emission to soil/unspecified,elementary,000330-54-1,C9H10Cl2N2O,Mass
118ef252-ddbe-4040-bb11-05a28cf6e035,Diuron,,Elementary flows/Emission to air/unspecified,elementary,000330-54-1,C9H10Cl2N2O,Mass
934c5e25-5370-421c-b079-07d01c49dedb,Diuron,"EcoSpold 2 elementary exchange, ID = 934c5e25-5370-421c-b079-07d01c49dedb",Elementary flows/Emission to soil/agricultural,elementary,330-54-1,C9H10Cl2N2O,Mass
0f519ee1-6d7b-4e54-bd4f-ab4fe3b5e291,Diuron,,"Elementary flows/Emission to air/low population density, long-term",elementary,000330-54-1,,Mass
7b8b92fb-5f26-4ebf-8108-c2cb08d3a5c6,Diuron,,Elementary flows/Emission to water/ocean,elementary,000330-54-1,C9H10Cl2N2O,Mass
6aa969b9-c397-4338-a3f4-7f90bcb2750c,Diuron,,Elementary flows/Emission to water/fresh water,elementary,000330-54-1,C9H10Cl2N2O,Mass
5ca470bf-0452-4377-85c9-a4564025e7d6,Diuron,,Elementary flows/Emission to air/high population density,elementary,000330-54-1,C9H10Cl2N2O,Mass
63e7b046-8549-11e0-9d78-0800200c9a66,Diuron,,Elementary flows/Emission to water/unspecified,elementary,000330-54-1,C9H10Cl2N2O,Mass
a3c2414e-5d04-4c39-9394-09d099abffc8,Diuron,,Elementary flows/Emission to soil/industrial,elementary,000330-54-1,C9H10Cl2N2O,Mass
a21ff680-8ad4-483d-b7ed-2787114898d1,Diuron,,Elementary flows/Emission to water/lake,elementary,000330-54-1,,Mass
b56dc4d8-9353-4d01-8c6f-12b5108f383d,Diuron,,Elementary flows/Emission to water/river,elementary,000330-54-1,,Mass
1c062d91-5552-4386-bfb8-c4bc03dc5a43,Diuron,,Elementary flows/Emission to soil/forestry,elementary,000330-54-1,C9H10Cl2N2O,Mass
9bc19b5b-73a8-49cc-9516-d9d93e3a2214,Diuron,,"Elementary flows/Emission to water/fresh water, long-term",elementary,000330-54-1,,Mass
27162924-65d9-3fc5-96f8-7a5533224c5d,DL-ethionine,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000067-21-0,,Mass
d6353557-f420-3828-a389-6b8a1a7d6d12,DL-ethionine,,Elementary flows/Emission to water/ground water,elementary,000067-21-0,,Mass
11e34e60-b0ae-3570-8f9e-f02e50c0b97f,DL-ethionine,,Elementary flows/Emission to water/unspecified,elementary,000067-21-0,,Mass
43287fa3-14bb-3e73-a4a5-8dd49068145c,DL-ethionine,,Elementary flows/Emission to air/low population density,elementary,000067-21-0,,Mass
fd326e31-017d-357e-8dfd-fa7866d389f0,DL-ethionine,,"Elementary flows/Emission to water/river, long-term",elementary,000067-21-0,,Mass
03d57eb2-5620-39ea-8727-1686ca83a281,DL-ethionine,,Elementary flows/Emission to soil/agricultural,elementary,000067-21-0,,Mass
bcea97bc-d198-3f7a-9f9e-746ce7834270,DL-ethionine,,"Elementary flows/Emission to air/low population density, long-term",elementary,000067-21-0,,Mass
cda0ba22-9dd0-30f3-b356-8985a77a0fdf,DL-ethionine,,Elementary flows/Emission to air/indoor,elementary,000067-21-0,,Mass
893b1ab5-e64f-3297-87af-111c9d537173,DL-ethionine,,Elementary flows/Emission to air/high population density,elementary,000067-21-0,,Mass
2d40dc18-1d5a-36e5-905e-c4563272e31a,DL-ethionine,,Elementary flows/Emission to soil/unspecified,elementary,000067-21-0,,Mass
9004eeb5-73c7-3bb5-a1da-9c5d8f412cfc,DL-ethionine,,Elementary flows/Emission to water/lake,elementary,000067-21-0,,Mass
8f113946-271d-325b-aa84-458ba3f8aabd,DL-ethionine,,Elementary flows/Emission to air/unspecified,elementary,000067-21-0,,Mass
0a69d615-4cd7-3b64-9332-7d80fc7cf40a,DL-ethionine,,"Elementary flows/Emission to water/ground water, long-term",elementary,000067-21-0,,Mass
dba8752e-f033-3804-8aab-c7587659553b,DL-ethionine,,Elementary flows/Emission to water/river,elementary,000067-21-0,,Mass
9dede7ce-b23b-3a63-ba00-3e1ed103916a,DL-ethionine,,Elementary flows/Emission to soil/forestry,elementary,000067-21-0,,Mass
332fd422-d148-39ca-be94-333274f536cf,DL-ethionine,,Elementary flows/Emission to soil/industrial,elementary,000067-21-0,,Mass
25aa1bde-83b1-317d-8754-07be1257bad5,DL-ethionine,,Elementary flows/Emission to water/ocean,elementary,000067-21-0,,Mass
bc9a4d1a-4cc5-39c4-9a40-c1c0eb88f01e,DL-Methionine,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000059-51-8,,Mass
5a181d2f-5048-39ed-8d3a-7f9baaa35474,DL-Methionine,,Elementary flows/Emission to air/unspecified,elementary,000059-51-8,,Mass
12eeb987-6be2-3e7e-acf0-9b72b8d1da4e,DL-Methionine,,Elementary flows/Emission to water/ocean,elementary,000059-51-8,,Mass
332a96a9-eb9e-35d6-9dfe-68b836ec58f3,DL-Methionine,,Elementary flows/Emission to water/unspecified,elementary,000059-51-8,,Mass
e449f966-33e4-3043-9e62-ebb3e7d6a668,DL-Methionine,,Elementary flows/Emission to air/indoor,elementary,000059-51-8,,Mass
d3c9310b-55b8-3f62-9576-be486d0e3ad6,DL-Methionine,,"Elementary flows/Emission to air/low population density, long-term",elementary,000059-51-8,,Mass
5cd39edc-2829-3b7a-8ee3-39f8dd30f5f7,DL-Methionine,,Elementary flows/Emission to soil/agricultural,elementary,000059-51-8,,Mass
2198b35d-ada4-3763-b01f-f6e962c8269a,DL-Methionine,,Elementary flows/Emission to soil/unspecified,elementary,000059-51-8,,Mass
8cf74fe5-f548-37ce-87b0-6b62bb4ac7d0,DL-Methionine,,Elementary flows/Emission to air/low population density,elementary,000059-51-8,,Mass
230ad778-066d-3fcb-8b01-7bfe10d68902,DL-Methionine,,Elementary flows/Emission to air/high population density,elementary,000059-51-8,,Mass
98d243cd-a6b5-3956-92c8-93acb7d494cb,DL-Tryptophan,,"Elementary flows/Emission to air/low population density, long-term",elementary,000054-12-6,,Mass
d127f667-709d-33eb-98de-1580b2d11dd5,DL-Tryptophan,,Elementary flows/Emission to air/high population density,elementary,000054-12-6,,Mass
4080d632-9286-3cfe-8f0f-c736e387b50f,DL-Tryptophan,,Elementary flows/Emission to soil/agricultural,elementary,000054-12-6,,Mass
b480f704-eb25-36f9-b2f5-66cb2f944b5c,DL-Tryptophan,,Elementary flows/Emission to water/unspecified,elementary,000054-12-6,,Mass
e82fe9ca-126f-3146-9844-4e2378511000,DL-Tryptophan,,Elementary flows/Emission to air/indoor,elementary,000054-12-6,,Mass
6d220cb4-e8ef-303d-9ae3-7cbb5a43bd1f,DL-Tryptophan,,Elementary flows/Emission to air/low population density,elementary,000054-12-6,,Mass
bea4cf4f-bea9-3db0-b0b7-5bb54f931bb2,DL-Tryptophan,,Elementary flows/Emission to water/ocean,elementary,000054-12-6,,Mass
01174146-9074-326a-93fb-f65bf4dcc982,DL-Tryptophan,,Elementary flows/Emission to soil/unspecified,elementary,000054-12-6,,Mass
fe09b39c-e2ca-37f3-90b2-4d67dde7249f,DL-Tryptophan,,Elementary flows/Emission to air/unspecified,elementary,000054-12-6,,Mass
ca8d706b-9326-3c24-b628-5b2cf0cffd66,DL-Tryptophan,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000054-12-6,,Mass
8754dda9-e4df-3c92-9179-bba3e997167c,Dmpa,,"Elementary flows/Emission to water/ground water, long-term",elementary,000299-85-4,,Mass
2fdd2c5a-6eb8-3e86-bf8b-7a1f6a83b9c9,Dmpa,,Elementary flows/Emission to air/low population density,elementary,000299-85-4,,Mass
8a141109-284e-316a-b585-ad0f01db6329,Dmpa,,Elementary flows/Emission to soil/forestry,elementary,000299-85-4,,Mass
566991f7-c3d1-349a-a28a-b466c0aa6e8e,Dmpa,,Elementary flows/Emission to air/high population density,elementary,000299-85-4,,Mass
